fac1,fac2,cite
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/sallen,http://vivo.brown.edu/individual/n47326
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n47326
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/sallen,http://vivo.brown.edu/individual/n47326
http://vivo.brown.edu/individual/sallen,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n47326
http://vivo.brown.edu/individual/sallen,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n47326
http://vivo.brown.edu/individual/gjaymdph,http://vivo.brown.edu/individual/lkobayas,http://vivo.brown.edu/individual/n48403
http://vivo.brown.edu/individual/gjaymdph,http://vivo.brown.edu/individual/foverlym,http://vivo.brown.edu/individual/n48403
http://vivo.brown.edu/individual/lkobayas,http://vivo.brown.edu/individual/gjaymdph,http://vivo.brown.edu/individual/n48403
http://vivo.brown.edu/individual/lkobayas,http://vivo.brown.edu/individual/foverlym,http://vivo.brown.edu/individual/n48403
http://vivo.brown.edu/individual/foverlym,http://vivo.brown.edu/individual/gjaymdph,http://vivo.brown.edu/individual/n48403
http://vivo.brown.edu/individual/foverlym,http://vivo.brown.edu/individual/lkobayas,http://vivo.brown.edu/individual/n48403
http://vivo.brown.edu/individual/rcretonp,http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/n86627
http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/rcretonp,http://vivo.brown.edu/individual/n86627
http://vivo.brown.edu/individual/bgaudian,http://vivo.brown.edu/individual/abusch,http://vivo.brown.edu/individual/n75971
http://vivo.brown.edu/individual/abusch,http://vivo.brown.edu/individual/bgaudian,http://vivo.brown.edu/individual/n75971
http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/cbiron,http://vivo.brown.edu/individual/n88904
http://vivo.brown.edu/individual/cbiron,http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/n88904
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/n142
http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n142
http://vivo.brown.edu/individual/chart,http://vivo.brown.edu/individual/ejelalia,http://vivo.brown.edu/individual/n76245
http://vivo.brown.edu/individual/ejelalia,http://vivo.brown.edu/individual/chart,http://vivo.brown.edu/individual/n76245
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n69124
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n69124
http://vivo.brown.edu/individual/amatoso,http://vivo.brown.edu/individual/smangray,http://vivo.brown.edu/individual/n57753
http://vivo.brown.edu/individual/smangray,http://vivo.brown.edu/individual/amatoso,http://vivo.brown.edu/individual/n57753
http://vivo.brown.edu/individual/cschung,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n65457
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/cschung,http://vivo.brown.edu/individual/n65457
http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/emylonak,http://vivo.brown.edu/individual/n5441
http://vivo.brown.edu/individual/emylonak,http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/n5441
http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/cschorlp,http://vivo.brown.edu/individual/n70130
http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/asbrodsk,http://vivo.brown.edu/individual/n70130
http://vivo.brown.edu/individual/cschorlp,http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/n70130
http://vivo.brown.edu/individual/cschorlp,http://vivo.brown.edu/individual/asbrodsk,http://vivo.brown.edu/individual/n70130
http://vivo.brown.edu/individual/asbrodsk,http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/n70130
http://vivo.brown.edu/individual/asbrodsk,http://vivo.brown.edu/individual/cschorlp,http://vivo.brown.edu/individual/n70130
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/kst,http://vivo.brown.edu/individual/n18699
http://vivo.brown.edu/individual/kst,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n18699
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/ebalk,http://vivo.brown.edu/individual/n91709
http://vivo.brown.edu/individual/ebalk,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n91709
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n33022
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n33022
http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n86677
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/n86677
http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/n37911
http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/jaliotta,http://vivo.brown.edu/individual/n37911
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/n37911
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/jaliotta,http://vivo.brown.edu/individual/n37911
http://vivo.brown.edu/individual/jaliotta,http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/n37911
http://vivo.brown.edu/individual/jaliotta,http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/n37911
http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/n10795
http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/n10795
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n93407
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n93407
http://vivo.brown.edu/individual/alevinso,http://vivo.brown.edu/individual/gcarino,http://vivo.brown.edu/individual/n94188
http://vivo.brown.edu/individual/gcarino,http://vivo.brown.edu/individual/alevinso,http://vivo.brown.edu/individual/n94188
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/twray,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/twray,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/twray,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/twray,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/twray,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/twray,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n51451
http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/eloucks,http://vivo.brown.edu/individual/n30461
http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n30461
http://vivo.brown.edu/individual/eloucks,http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/n30461
http://vivo.brown.edu/individual/eloucks,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n30461
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/n30461
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/eloucks,http://vivo.brown.edu/individual/n30461
http://vivo.brown.edu/individual/bgcase,http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/n67070
http://vivo.brown.edu/individual/bgcase,http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/n67070
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/bgcase,http://vivo.brown.edu/individual/n67070
http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/n67070
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/bgcase,http://vivo.brown.edu/individual/n67070
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/syenphd,http://vivo.brown.edu/individual/n67070
http://vivo.brown.edu/individual/kmowryph,http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/n19085
http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/kmowryph,http://vivo.brown.edu/individual/n19085
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/n97406
http://vivo.brown.edu/individual/lbrossay,http://vivo.brown.edu/individual/cbiron,http://vivo.brown.edu/individual/n59848
http://vivo.brown.edu/individual/cbiron,http://vivo.brown.edu/individual/lbrossay,http://vivo.brown.edu/individual/n59848
http://vivo.brown.edu/individual/jtidey,http://vivo.brown.edu/individual/gkenna,http://vivo.brown.edu/individual/n62806
http://vivo.brown.edu/individual/gkenna,http://vivo.brown.edu/individual/jtidey,http://vivo.brown.edu/individual/n62806
http://vivo.brown.edu/individual/therbert,http://vivo.brown.edu/individual/wprell,http://vivo.brown.edu/individual/n78221
http://vivo.brown.edu/individual/wprell,http://vivo.brown.edu/individual/therbert,http://vivo.brown.edu/individual/n78221
http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/n86062
http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/n86062
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n94880
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n94880
http://vivo.brown.edu/individual/bs26,http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/n83925
http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/bs26,http://vivo.brown.edu/individual/n83925
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n98542
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n98542
http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/atuya,http://vivo.brown.edu/individual/n67553
http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n67553
http://vivo.brown.edu/individual/atuya,http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/n67553
http://vivo.brown.edu/individual/atuya,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n67553
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/n67553
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/atuya,http://vivo.brown.edu/individual/n67553
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/n57464
http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/n57464
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n26099
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n26099
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n26099
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n26099
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n26099
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n26099
http://vivo.brown.edu/individual/jboxerma,http://vivo.brown.edu/individual/mjayaram,http://vivo.brown.edu/individual/n50045
http://vivo.brown.edu/individual/mjayaram,http://vivo.brown.edu/individual/jboxerma,http://vivo.brown.edu/individual/n50045
http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/n48931
http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/n48931
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n49465
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n49465
http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/n15699
http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n15699
http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n15699
http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n15699
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n15699
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/n15699
